"","V91","V96","V116","V132","V146","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V318","V319","V353","V355"
"398",2,10,8,9,2,1,1,2,4,1,2,3,10,1,2,2,1,1,3,1,1,6,1,2,1,8,2,3,2,34
"399",2,7,6,6,2,1,1,1,1,1,1,5,5,1,1,1,1,1,5,6,1,7,1,1,1,7,1,1,2,58
"400",2,7,3,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,6,2,2,1,1,2,68
"401",2,8,4,4,1,2,3,1,6,1,1,5,5,5,1,8,3,1,10,10,5,10,5,10,4,10,1,1,1,25
"402",1,7,8,7,2,2,1,1,1,1,1,3,5,1,1,1,1,1,10,10,8,10,3,7,1,10,1,1,1,27
"403",2,7,6,5,2,1,1,1,1,1,1,1,3,1,1,1,1,1,4,4,1,10,1,4,1,6,1,1,1,24
"404",1,5,7,5,2,6,6,6,6,6,1,6,9,6,6,6,6,6,6,6,6,10,10,6,6,6,1,1,1,22
"405",2,10,6,8,2,1,1,1,1,1,1,1,5,3,1,2,2,2,5,5,5,10,1,1,1,1,1,1,1,35
"406",2,8,9,6,2,1,1,1,1,1,1,1,8,1,1,1,1,1,7,7,7,10,5,3,1,10,1,1,1,36
"407",2,9,8,7,2,1,1,1,1,1,1,1,5,2,2,1,1,1,5,5,1,10,5,1,1,5,1,1,1,33
"408",2,9,9,8,2,6,1,1,1,1,1,5,4,6,1,1,1,1,1,6,6,8,1,5,1,6,4,1,1,34
"409",2,7,6,6,2,1,1,1,1,1,1,1,10,1,1,1,1,1,6,6,1,6,6,1,1,10,1,1,1,56
"410",2,10,10,10,2,1,1,1,1,1,1,1,2,1,1,1,1,1,6,6,1,1,1,3,1,10,1,1,1,53
"411",2,3,8,8,2,1,10,1,1,1,1,1,1,1,1,1,1,1,5,5,2,9,2,1,1,2,1,1,1,46
"412",2,5,8,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,1,10,3,3,6,8,1,1,1,66
"413",2,4,7,6,2,1,1,1,3,1,1,3,1,1,1,1,1,1,3,3,1,1,3,1,1,10,1,1,1,26
"414",1,5,10,10,2,5,5,5,5,1,1,5,1,5,5,5,1,1,1,1,5,10,1,5,5,5,5,5,1,29
"415",2,9,4,10,2,1,1,1,1,1,1,1,4,2,1,1,1,1,7,9,1,10,9,4,1,10,1,1,1,18
"416",2,7,6,7,2,10,1,1,1,1,1,1,1,10,1,1,1,1,5,3,1,10,1,1,1,10,1,1,1,20
"417",2,5,5,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,8,2,10,1,1,1,6,1,1,1,36
"418",2,8,6,7,2,5,1,1,1,1,1,1,3,1,1,1,1,1,5,1,1,8,1,1,5,10,1,1,1,30
"419",2,6,7,6,2,2,1,1,1,1,1,1,5,6,6,1,1,1,5,5,5,10,6,6,5,10,1,1,1,35
"420",2,9,9,9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,3,5,1,4,1,1,1,1,1,36
"421",2,6,5,10,1,1,1,1,1,1,1,1,10,5,1,1,1,1,5,5,5,5,1,5,5,5,1,1,1,56
"422",2,9,9,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,1,6,1,1,1,8,1,1,1,49
"423",2,8,8,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,5,1,8,1,1,1,9,1,1,1,56
"424",2,5,10,10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,52
"425",2,9,3,5,2,1,1,1,1,1,1,1,2,1,1,1,1,1,4,5,1,3,1,1,1,2,1,1,1,62
"426",1,9,9,8,2,7,7,7,2,2,3,2,2,4,4,2,2,4,2,2,4,9,2,3,2,2,4,2,1,25
"427",1,8,2,1,2,1,1,1,1,1,1,5,9,3,5,1,1,1,6,6,1,6,7,6,1,9,1,1,1,26
"428",1,5,3,5,2,1,1,1,1,1,1,6,1,1,1,1,1,1,6,6,1,10,1,5,1,6,1,1,1,30
"429",2,3,4,2,2,1,1,3,1,1,1,6,4,1,5,1,1,1,5,6,5,10,1,6,1,6,1,1,1,40
"430",2,10,8,10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,10,10,1,1,1,10,1,1,1,54
"431",2,8,10,8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,8,3,3,5,1,1,8,1,1,1,45
"432",2,9,9,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,6,5,2,8,2,2,6,9,2,2,1,60
"433",2,4,7,7,2,1,1,1,1,1,1,1,4,1,1,1,1,1,3,2,1,6,1,1,1,10,2,1,1,27
"434",1,6,10,9,2,2,2,1,1,1,1,4,6,5,4,1,1,1,6,6,5,9,3,3,3,9,2,1,1,26
"435",2,6,8,5,2,1,1,1,1,1,1,5,6,6,1,1,1,1,5,5,1,4,6,5,1,10,1,1,1,38
"436",1,4,10,10,2,1,1,1,1,1,1,1,10,1,1,1,1,1,5,1,1,1,1,1,1,10,1,1,1,34
"437",2,6,9,6,2,3,2,2,2,3,1,2,4,2,2,1,1,1,3,1,6,9,6,4,2,8,3,2,1,57
"438",2,8,8,8,2,3,1,1,4,3,3,2,6,5,3,4,1,2,5,5,2,10,1,4,1,10,1,1,1,57
"439",2,9,6,10,1,2,2,2,2,1,1,2,2,2,2,1,1,2,5,5,1,1,2,2,2,9,2,2,1,19
"440",2,3,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,1,1,1,1,1,1,1,1,1,43
"441",1,3,4,3,1,1,1,1,3,1,2,5,2,2,1,1,1,2,5,5,5,1,2,2,5,9,1,1,1,48
"442",2,10,8,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,10,1,1,1,66
"443",2,6,6,5,2,1,1,1,1,1,1,1,5,1,1,1,1,1,10,10,6,10,6,1,1,1,1,1,2,28
"444",1,1,1,6,2,10,1,10,10,1,1,5,10,1,1,1,1,1,1,1,5,10,10,5,1,10,1,1,2,21
"445",2,5,3,6,2,1,1,1,1,1,1,1,5,1,1,3,1,1,6,1,1,10,4,6,1,1,1,1,2,22
"446",2,9,9,7,2,1,1,1,1,1,1,1,5,1,1,1,1,1,5,5,4,7,1,1,1,1,1,1,2,33
"447",2,9,9,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,8,1,1,1,5,1,1,2,35
"448",2,7,8,3,2,1,1,1,1,1,1,1,5,2,3,1,1,1,5,5,3,10,3,5,2,9,2,1,2,34
"449",2,8,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,7,1,1,1,8,1,1,2,49
"450",2,9,8,9,2,1,1,1,1,1,1,1,5,1,1,1,1,1,6,6,1,6,1,1,1,6,1,1,2,54
"451",2,10,8,5,2,5,1,1,1,1,1,1,1,5,2,3,1,1,5,5,4,10,1,5,1,10,1,1,2,18
"452",2,5,3,5,2,1,1,1,2,1,1,2,7,3,1,1,1,1,2,6,3,10,1,2,1,9,2,2,2,19
"453",2,2,8,5,2,6,1,1,1,1,1,1,5,1,1,1,1,1,5,5,1,4,5,1,1,5,1,1,2,21
"454",2,8,6,7,2,1,1,1,1,1,1,1,4,1,1,1,1,1,6,1,1,8,1,1,1,3,1,1,2,44
"455",2,5,6,5,2,1,10,1,1,1,1,1,1,1,3,1,1,1,1,3,1,4,1,3,1,7,1,1,2,35
"456",1,5,7,1,2,1,1,1,1,1,1,1,3,2,3,1,1,1,3,2,3,10,1,1,1,10,1,1,2,36
"457",2,3,5,6,2,1,1,1,1,1,1,2,3,10,1,1,1,1,5,7,5,2,1,3,1,10,1,1,2,53
"458",2,8,7,7,2,1,1,1,1,1,1,1,5,1,1,1,1,1,5,5,3,8,1,1,1,8,1,1,2,59
"459",2,10,10,10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,10,5,1,10,1,1,1,8,1,1,2,67
"460",2,10,9,10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,1,1,1,5,1,1,2,24
"461",2,8,8,6,2,3,1,1,1,1,1,1,1,3,1,1,1,1,5,6,2,10,1,1,1,8,1,1,2,35
"462",2,5,5,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,4,10,1,10,1,3,1,10,1,1,2,48
"463",2,8,8,10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,1,1,1,1,1,6,1,1,2,45
"464",1,4,1,4,2,2,2,1,1,1,1,1,2,2,1,1,1,1,5,5,5,8,8,3,2,9,2,2,2,48
"465",2,5,10,10,2,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,5,10,1,1,1,10,1,1,2,25
"466",2,9,9,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,1,6,1,1,1,10,1,1,2,39
"467",2,4,8,6,1,7,2,2,2,1,1,8,4,5,5,5,5,1,6,9,9,1,6,4,7,10,5,2,2,48
"468",2,8,8,8,2,1,1,1,1,1,1,1,5,1,1,1,1,1,5,5,1,5,5,1,1,8,1,1,2,61
"469",1,7,2,4,2,4,1,1,1,1,1,1,3,1,2,1,1,1,3,3,4,5,1,3,1,2,1,1,2,58
"470",2,8,4,2,1,1,3,1,2,1,1,7,6,1,1,1,1,1,2,1,1,7,3,3,2,8,7,1,2,81
"471",2,9,9,9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,6,2,1,1,26
"472",2,10,7,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,21
"473",2,8,6,5,1,1,1,1,1,1,1,1,2,1,2,1,1,1,5,5,3,5,5,5,1,10,1,1,1,25
"474",2,7,8,8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,10,1,1,1,7,1,1,1,28
"475",1,5,6,10,2,1,1,1,1,5,1,1,1,5,5,1,1,1,5,5,5,10,5,5,1,10,1,1,1,18
"476",1,7,5,3,2,1,1,1,1,1,1,1,4,1,1,1,5,1,1,1,1,10,3,1,1,10,1,1,1,31
"477",2,3,10,4,2,1,1,1,1,1,1,1,6,1,1,1,1,1,5,6,1,6,1,1,1,8,1,1,1,34
"478",2,9,1,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,3,1,2,1,6,3,2,1,32
"479",2,7,5,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,1,1,5,1,1,1,40
"480",2,8,9,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,6,1,1,1,4,1,1,1,45
"481",2,10,7,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,49
"482",2,8,9,8,2,1,1,1,1,1,1,1,1,2,2,1,1,1,5,5,1,2,1,1,1,1,1,1,1,45
"483",2,6,7,4,2,1,1,1,1,1,1,2,8,5,3,1,1,1,5,5,2,6,4,5,1,7,2,1,1,68
"484",1,9,9,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,1,5,1,1,1,3,1,1,1,37
"485",2,7,7,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,46
"486",2,9,9,9,2,1,1,1,1,1,1,2,2,1,1,1,1,1,6,6,1,2,2,2,1,9,2,1,1,47
"487",2,10,10,10,2,10,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,6,1,1,1,46
"488",2,10,10,10,2,1,1,1,1,1,1,2,5,1,3,1,1,1,5,5,1,10,4,10,2,9,2,4,1,60
"489",2,7,8,7,2,1,1,2,1,1,1,1,3,1,1,3,1,1,1,3,3,6,2,1,2,9,2,1,2,25
"490",2,6,6,7,2,1,1,1,1,1,1,3,3,4,1,1,1,1,6,6,1,10,6,3,1,6,1,1,2,19
"491",2,6,6,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,8,4,3,1,1,1,1,2,29
"492",1,9,10,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,10,1,5,1,1,1,5,1,1,2,30
"493",2,10,8,7,2,1,1,1,1,1,1,2,2,1,1,1,1,1,3,2,2,1,1,1,1,10,1,1,2,30
"494",2,9,9,8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,37
"495",2,10,10,4,2,2,2,1,1,1,2,1,2,1,1,1,2,1,5,5,3,3,2,2,4,5,2,1,2,45
"496",2,6,5,1,2,1,1,1,1,1,1,1,6,1,1,1,1,1,5,1,1,1,1,1,1,4,1,1,2,49
"497",2,10,8,10,2,1,1,1,1,1,1,1,3,1,1,1,1,1,5,4,5,5,1,1,1,8,1,1,2,28
"498",2,10,10,10,2,2,5,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,1,1,1,5,1,1,2,43
"499",2,6,5,6,2,2,3,2,2,2,1,1,6,1,1,1,1,1,1,5,1,6,3,1,1,7,1,1,2,50
"500",2,10,10,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,1,1,1,1,1,6,1,1,2,59
"501",2,6,8,3,2,1,1,3,4,2,1,3,2,3,3,1,2,1,5,5,2,9,2,7,2,10,1,1,1,23
"502",2,5,10,3,2,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,28
"503",2,9,9,9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,3,1,8,1,1,1,26
"504",2,7,6,3,2,3,7,1,1,1,1,5,1,6,1,1,1,1,6,6,7,10,6,6,6,10,1,1,1,21
"505",2,9,3,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,3,5,6,8,5,7,2,9,1,1,1,31
"506",2,8,7,6,2,4,1,2,3,3,3,3,4,6,6,2,2,2,6,6,6,8,6,5,1,10,1,3,1,38
"507",2,5,5,5,2,1,1,4,1,1,1,1,4,4,4,1,1,1,8,6,4,8,4,4,6,8,3,4,1,34
"508",2,8,7,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,1,5,1,10,1,1,1,36
"509",1,8,8,8,2,1,1,1,1,1,1,1,4,1,1,1,1,1,5,5,3,8,3,1,1,9,1,1,1,57
"510",1,4,5,5,1,1,1,1,1,1,1,1,5,4,1,1,1,1,4,6,5,6,3,1,5,10,1,1,1,47
"511",2,9,7,3,2,3,3,1,5,2,2,1,9,1,1,1,2,1,10,5,5,5,5,4,3,6,1,3,1,50
"512",2,10,5,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,10,5,1,1,10,1,1,1,62
"513",2,6,5,4,1,9,1,5,1,1,1,3,7,3,6,4,1,3,3,5,3,10,1,8,8,10,1,1,1,27
"514",2,7,7,6,2,1,7,10,9,8,1,9,9,8,9,1,1,5,6,7,10,10,5,8,5,6,5,2,1,26
"515",2,7,9,9,2,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,10,1,2,3,10,1,1,1,18
"516",2,6,8,3,2,2,1,3,3,3,1,4,6,1,1,1,1,3,4,6,3,10,3,6,4,10,1,1,1,26
"517",1,6,4,6,2,1,1,6,1,1,1,1,1,1,1,1,1,1,6,5,6,10,1,1,1,10,1,1,1,38
"518",2,5,9,7,2,1,1,1,1,1,1,1,6,1,6,1,1,1,6,6,6,1,6,1,1,1,1,1,1,43
"519",2,10,9,10,2,1,1,1,5,1,1,6,8,5,2,5,1,2,5,6,8,10,1,6,1,10,1,1,1,30
"520",2,8,8,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,1,1,5,1,1,1,39
"521",2,6,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,5,5,1,5,1,1,1,47
"522",2,9,7,8,2,1,1,1,1,1,1,3,3,1,2,1,1,1,5,4,2,8,4,3,1,10,2,1,1,55
"523",2,7,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,7,9,4,6,2,8,3,1,1,46
"524",2,7,7,7,2,2,4,1,4,2,1,5,8,1,1,1,1,3,8,6,4,9,3,5,2,10,1,2,1,50
"525",1,5,6,7,2,2,1,2,2,2,1,2,3,1,3,1,1,1,4,5,3,10,5,3,2,7,2,3,1,65
"526",2,7,6,5,2,2,1,2,2,2,2,3,4,6,6,3,4,3,6,6,6,8,8,6,3,8,1,3,1,27
"527",2,1,1,1,2,1,1,1,1,1,1,6,10,1,6,1,1,1,6,6,6,10,6,1,1,1,1,1,1,21
"528",2,6,6,4,2,8,8,1,1,1,1,9,1,8,2,5,1,1,6,5,8,5,5,5,2,10,2,1,1,36
"529",1,1,3,1,1,2,6,10,7,7,1,9,9,8,7,7,3,3,5,8,8,8,2,10,3,10,2,2,1,31
"530",2,8,7,8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,10,1,1,1,50
"531",2,7,4,4,1,1,1,6,1,1,1,4,4,4,4,4,1,1,5,4,2,2,1,5,3,10,2,3,1,45
"532",2,5,5,6,1,2,3,4,4,1,1,10,8,1,1,1,1,1,6,6,5,10,4,3,1,8,4,3,1,61
"533",2,6,5,1,2,1,1,1,1,1,1,5,1,1,1,1,1,1,6,6,6,10,6,6,1,6,1,1,1,24
"534",2,10,5,1,2,6,1,1,1,1,1,6,6,6,6,1,1,1,6,6,6,10,6,6,6,10,1,1,1,25
"535",2,4,4,3,2,1,5,8,8,7,1,8,8,6,6,2,1,1,6,7,7,8,8,8,3,10,5,2,1,32
"536",2,5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,6,1,10,1,1,1,33
"537",1,6,9,1,2,5,1,1,5,1,1,5,5,1,1,5,1,1,5,5,1,5,1,5,1,5,1,1,1,49
"538",2,10,10,8,1,6,3,5,6,6,1,5,7,7,4,2,2,3,4,4,1,5,5,8,6,7,2,2,1,50
"539",2,10,10,5,2,1,1,6,6,1,1,6,10,1,1,1,1,6,6,6,6,10,6,6,6,10,1,1,1,25
"540",2,5,8,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,5,5,1,10,1,1,1,42
"541",1,8,6,7,2,3,2,4,5,6,2,5,6,1,1,3,2,1,4,1,5,8,4,6,1,9,6,2,1,52
"542",2,6,9,8,1,1,3,1,2,1,1,2,10,1,9,2,1,2,5,5,2,10,2,8,5,5,2,1,1,61
"543",2,9,10,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,6,1,1,2,24
"544",2,8,4,2,2,3,1,6,6,2,1,7,8,3,6,1,1,1,6,6,6,10,4,5,3,8,1,1,2,26
"545",2,6,5,6,2,4,1,5,1,1,1,5,5,2,2,5,1,1,1,1,5,5,1,5,2,10,1,2,2,23
"546",2,5,5,5,2,1,1,1,6,1,1,1,6,1,1,1,1,1,6,6,1,1,1,6,1,10,1,1,2,38
"547",2,6,4,5,2,1,2,1,1,1,1,1,10,1,1,5,1,1,10,10,1,10,3,6,1,10,1,1,2,33
"548",1,8,8,6,1,1,1,1,1,1,1,1,1,1,4,1,1,1,5,5,1,1,1,1,1,5,1,1,2,37
"549",2,6,8,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,10,6,1,1,5,1,1,2,53
"550",2,8,7,5,1,8,6,1,1,1,1,3,6,1,1,1,1,1,6,6,6,8,1,6,1,8,1,1,2,49
"551",2,5,8,8,2,1,1,1,1,1,1,3,8,4,1,1,1,1,3,6,2,10,3,3,1,10,1,1,2,18
"552",2,6,8,7,2,3,6,6,1,1,1,5,1,1,1,1,1,1,1,1,1,10,1,10,1,10,1,1,2,23
"553",1,7,5,6,2,1,1,1,1,1,1,5,5,1,1,1,1,1,5,5,5,1,1,1,1,5,1,1,2,24
"554",2,7,2,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,1,1,1,4,3,1,2,35
"555",2,10,10,10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,8,6,1,5,3,4,5,9,8,1,2,35
"556",2,9,8,5,2,1,1,1,1,1,1,1,5,1,1,1,1,1,5,5,5,5,1,1,1,5,1,1,2,35
"557",2,5,1,5,2,6,1,1,1,1,1,1,1,1,1,1,1,1,6,6,1,7,1,1,1,6,1,1,2,46
"558",2,5,4,2,2,1,1,1,1,1,1,1,6,3,1,1,1,1,5,5,5,8,1,3,1,6,1,1,2,51
"559",2,9,8,9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,3,5,4,2,1,7,1,1,2,62
"560",2,6,5,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,4,1,1,1,1,1,1,2,23
"561",1,6,4,5,2,2,1,1,1,1,1,8,10,1,5,1,1,1,5,6,5,1,3,8,1,6,8,1,2,30
"562",1,8,7,9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,6,1,1,1,1,1,4,3,1,2,45
"563",2,7,5,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,10,1,6,3,8,1,1,2,48
"564",2,7,4,5,2,5,4,1,1,3,1,3,7,6,6,1,1,1,6,6,6,6,6,4,3,8,3,2,2,46
"565",2,3,3,8,2,1,5,1,1,1,1,1,1,1,1,1,1,1,5,5,1,10,1,3,1,1,1,1,2,25
"566",2,5,9,3,2,1,1,1,5,1,10,1,5,5,1,1,1,1,10,10,5,10,6,10,1,10,1,1,2,42
"567",1,1,1,5,2,1,1,1,1,1,1,6,6,1,1,1,1,1,6,3,6,6,6,6,5,8,6,1,2,58
"568",2,5,4,5,2,1,1,1,1,1,1,1,7,1,1,1,1,1,5,5,1,5,1,1,5,1,1,1,2,67
"569",2,5,4,3,2,1,1,3,1,1,1,5,4,1,1,1,1,1,1,1,1,9,5,2,1,10,2,1,2,56
"570",2,8,8,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,3,1,2,63
"571",2,6,8,5,2,4,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,3,3,3,3,1,1,1,27
"572",2,5,8,4,2,10,1,6,3,5,1,4,2,5,1,1,6,1,7,6,5,7,3,6,4,9,5,4,1,26
"573",2,7,9,7,2,1,2,1,5,3,1,6,8,5,6,2,1,2,9,8,3,10,4,5,4,8,1,1,1,25
"574",2,4,1,6,2,1,1,3,5,4,6,4,10,7,5,3,4,1,6,4,9,5,5,5,4,8,3,4,1,18
"575",1,9,6,8,2,6,1,3,2,1,1,5,3,1,1,3,1,1,6,4,4,4,1,3,2,8,1,1,1,28
"576",2,5,8,5,2,1,1,1,1,1,1,2,2,1,2,1,1,1,3,3,3,10,2,3,1,10,1,2,1,33
"577",1,6,9,6,2,2,1,1,3,1,1,5,3,1,3,1,1,1,5,5,3,2,1,4,1,8,3,1,1,30
"578",2,5,2,4,2,3,1,6,1,1,1,4,3,1,1,7,1,1,1,3,4,9,1,3,2,10,3,1,1,30
"579",1,6,6,6,2,4,4,3,4,4,1,1,2,6,6,3,1,4,8,7,7,9,1,9,3,9,5,1,1,26
"580",2,8,6,1,2,1,1,1,1,1,1,1,8,8,3,3,1,1,5,5,3,5,2,5,3,8,1,1,1,44
"581",2,10,10,5,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,10,1,4,2,10,3,3,1,45
"582",1,7,5,1,2,1,1,1,1,1,1,6,6,1,1,1,1,1,10,6,1,1,6,6,1,10,1,1,1,47
"583",2,8,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,10,1,1,1,6,1,1,1,66
"584",1,10,10,6,2,3,3,2,2,1,1,4,2,1,2,1,1,1,4,3,2,1,3,2,2,7,2,2,1,38
"585",2,10,8,7,2,1,1,1,1,1,1,1,5,1,1,1,1,1,5,5,1,1,1,1,2,9,2,1,1,53
"586",2,10,5,10,2,3,1,1,3,1,1,6,1,1,2,1,1,1,2,6,1,1,1,2,1,10,1,1,1,58
"587",2,8,8,8,2,1,1,1,1,1,1,1,1,3,3,2,1,1,1,1,3,1,4,2,3,1,1,1,1,45
"588",2,5,10,3,2,1,1,1,1,1,1,4,8,1,3,1,1,1,5,1,3,10,4,1,1,8,3,1,1,66
"589",2,8,6,7,2,10,1,1,1,1,1,1,8,1,1,1,1,1,1,6,6,10,1,1,1,10,1,1,2,28
"590",2,5,10,8,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,4,3,7,5,3,1,10,1,1,2,18
"591",1,7,10,10,2,4,3,3,4,3,1,2,1,1,1,1,1,1,8,10,1,9,1,4,1,9,3,1,2,22
"592",2,10,8,3,1,1,1,1,1,1,1,9,3,1,1,1,1,1,5,2,3,10,1,3,1,9,1,1,2,30
"593",1,3,3,4,2,1,2,2,6,3,1,2,2,1,2,2,1,1,8,6,6,6,3,4,3,9,2,2,2,31
"594",2,8,8,3,2,1,1,5,4,3,1,7,4,2,2,2,1,1,4,3,2,8,2,4,2,9,2,2,2,20
"595",1,7,6,6,2,1,1,1,2,1,1,1,2,5,4,1,1,1,6,5,2,10,6,4,6,9,1,1,2,33
"596",2,10,10,8,2,1,2,3,5,1,1,4,3,1,1,1,1,1,1,1,2,10,1,3,1,6,1,1,2,48
"597",2,1,6,4,2,5,4,5,4,3,1,1,2,2,2,1,3,1,6,5,1,10,2,1,5,10,1,1,2,21
"598",2,5,2,3,2,3,2,1,1,1,1,6,6,1,6,1,1,1,6,6,1,6,1,6,1,10,1,1,2,31
